event_key,event_name,event_year,event_month,event_day,event_hour,event_minute,event_type,event_genre,event_venue_name,event_address,event_postal_code,event_latitude,event_longitude
9b4e1b7c-b516-4cb3-9c8a-22f3e55ed865,Houston Rockets at Denver Nuggets,2019,2,1,20,0,Sports,Basketball,Pepsi Center,1171 Chopper Circle,80204,39.748611,-105.0075
a00b53be-1510-412d-a3db-0dca88537d99,Miami Heat at Denver Nuggets,2019,2,11,19,0,Sports,Basketball,Pepsi Center,1172 Chopper Circle,80204,39.748611,-105.0075
70413cd7-4f2b-4273-bc61-6d7a690f5748,Sacramento Kings at Denver Nuggets,2019,2,13,19,0,Sports,Basketball,Pepsi Center,1173 Chopper Circle,80204,39.748611,-105.0075
099174a2-cab2-4306-9168-8a1b00fd8ecb,Los Angeles Clippers at Denver Nuggets,2019,2,24,15,0,Sports,Basketball,Pepsi Center,1174 Chopper Circle,80204,39.748611,-105.0075
2063ee5a-541c-478d-8e1c-8c4a3172a158,Oklahoma City Thunder at Denver Nuggets,2019,2,26,20,30,Sports,Basketball,Pepsi Center,1175 Chopper Circle,80204,39.748611,-105.0075
27de0732-44f6-4041-807d-fa8dad0a5bc9,Utah Jazz at Denver Nuggets,2019,2,28,20,30,Sports,Basketball,Pepsi Center,1176 Chopper Circle,80204,39.748611,-105.0075
f1c1513b-17bf-41aa-9a0e-a5ec29372046,New Orleans Pelicans at Denver Nuggets,2019,3,2,19,0,Sports,Basketball,Pepsi Center,1177 Chopper Circle,80204,39.748611,-105.0075
6d619c8d-5c69-4be6-aa77-9319cbe009fc,Minnesota Timberwolves at Denver Nuggets,2019,3,12,20,30,Sports,Basketball,Pepsi Center,1178 Chopper Circle,80204,39.748611,-105.0075
889e5e46-4ed4-4e71-856b-ebf188153dfb,Dallas Mavericks at Denver Nuggets,2019,3,14,20,30,Sports,Basketball,Pepsi Center,1179 Chopper Circle,80204,39.748611,-105.0075
9f9312a0-364d-41c3-858e-697bbc5d59dd,Indiana Pacers at Denver Nuggets,2019,3,16,19,0,Sports,Basketball,Pepsi Center,1180 Chopper Circle,80204,39.748611,-105.0075
fa9a1d46-5600-43bf-a4fb-edd1cdf3ca19,Detroit Pistons at Denver Nuggets,2019,3,26,19,0,Sports,Basketball,Pepsi Center,1181 Chopper Circle,80204,39.748611,-105.0075
f4190c57-5507-494b-aec2-07148e3c7142,Washington Wizards at Denver Nuggets,2019,3,31,18,0,Sports,Basketball,Pepsi Center,1182 Chopper Circle,80204,39.748611,-105.0075
3629a8d1-339f-428b-8e00-80b761c547d3,San Antonio Spurs at Denver Nuggets,2019,4,3,19,0,Sports,Basketball,Pepsi Center,1183 Chopper Circle,80204,39.748611,-105.0075
9479d379-b776-4ef8-804e-5b95c294b246,Portland Trail Blazers at Denver Nuggets,2019,4,5,20,30,Sports,Basketball,Pepsi Center,1184 Chopper Circle,80204,39.748611,-105.0075
961d14ea-3f09-4cb9-8246-1bfb7f890112,Portland Trail Blazers at Denver Nuggets,2019,4,7,19,0,Sports,Basketball,Pepsi Center,1185 Chopper Circle,80204,39.748611,-105.0075
a7c4ea7c-8c7b-4a38-ae76-85e9a49248a7,Minnesota Timberwolves at Denver Nuggets,2019,4,10,20,30,Sports,Basketball,Pepsi Center,1186 Chopper Circle,80204,39.748611,-105.0075
3819c729-9056-4df3-a2e6-bc82e54f9e36,San Antonio Spurs at Denver Nuggets,2019,4,13,20,30,Sports,Basketball,Pepsi Center,1187 Chopper Circle,80204,39.748611,-105.0075
274c3db8-5f20-42a0-9490-ab84f18d2cc8,San Antonio Spurs at Denver Nuggets,2019,4,16,19,0,Sports,Basketball,Pepsi Center,1188 Chopper Circle,80204,39.748611,-105.0075
79261ecd-d887-48d1-9871-ecd4e2a8cf39,San Antonio Spurs at Denver Nuggets,2019,4,23,19,30,Sports,Basketball,Pepsi Center,1189 Chopper Circle,80204,39.748611,-105.0075
7dc6704f-7aa4-4ca8-b37f-3da6e746842d,San Antonio Spurs at Denver Nuggets,2019,4,27,20,0,Sports,Basketball,Pepsi Center,1190 Chopper Circle,80204,39.748611,-105.0075
edd16997-0aa8-4b3b-a9c1-de55438dea7e,Portland Trail Blazers at Denver Nuggets,2019,4,29,20,30,Sports,Basketball,Pepsi Center,1191 Chopper Circle,80204,39.748611,-105.0075
d8303413-9c0b-4a84-80d7-5bd6afc20089,Portland Trail Blazers at Denver Nuggets,2019,5,1,19,0,Sports,Basketball,Pepsi Center,1192 Chopper Circle,80204,39.748611,-105.0075
d785aaaa-a174-465b-9abc-603bf1547a41,Portland Trail Blazers at Denver Nuggets,2019,5,7,20,30,Sports,Basketball,Pepsi Center,1193 Chopper Circle,80204,39.748611,-105.0075
4c44b84e-520e-45b9-bfad-55be1b6e3639,Portland Trail Blazers at Denver Nuggets,2019,5,12,13,30,Sports,Basketball,Pepsi Center,1194 Chopper Circle,80204,39.748611,-105.0075
41f2875b-d2ff-4392-bb6d-c8e80e0e9705,Phoenix Suns at Denver Nuggets,2019,10,25,19,0,Sports,Basketball,Pepsi Center,1195 Chopper Circle,80204,39.748611,-105.0075
1cc6efef-3f7f-4efa-b6f6-9c87b6d71563,Dallas Mavericks at Denver Nuggets,2019,10,29,19,0,Sports,Basketball,Pepsi Center,1196 Chopper Circle,80204,39.748611,-105.0075
31d6efab-2ccb-4087-895f-acbfae000385,Miami Heat at Denver Nuggets,2019,11,5,19,0,Sports,Basketball,Pepsi Center,1197 Chopper Circle,80204,39.748611,-105.0075
08854cc9-6d61-48cc-b35b-1a23bda35a8c,Philadelphia 76ers at Denver Nuggets,2019,11,8,19,0,Sports,Basketball,Pepsi Center,1198 Chopper Circle,80204,39.748611,-105.0075
9054920a-d970-4fed-b5a2-705ddc10cb2d,Atlanta Hawks at Denver Nuggets,2019,11,12,19,0,Sports,Basketball,Pepsi Center,1199 Chopper Circle,80204,39.748611,-105.0075
c02a6f14-0797-4404-ba87-35cce4e6e6d5,Brooklyn Nets at Denver Nuggets,2019,11,14,20,30,Sports,Basketball,Pepsi Center,1200 Chopper Circle,80204,39.748611,-105.0075
ca8aec22-a57f-49d7-8e73-1301fef434b3,Houston Rockets at Denver Nuggets,2019,11,20,19,0,Sports,Basketball,Pepsi Center,1201 Chopper Circle,80204,39.748611,-105.0075
95435aac-e875-4b58-8fe1-ac4978afeed5,Boston Celtics at Denver Nuggets,2019,11,22,19,0,Sports,Basketball,Pepsi Center,1202 Chopper Circle,80204,39.748611,-105.0075
246a532c-5a9e-4a62-9aa7-ae2b459ea9c3,Phoenix Suns at Denver Nuggets,2019,11,24,18,0,Sports,Basketball,Pepsi Center,1203 Chopper Circle,80204,39.748611,-105.0075
40bba0ff-4c73-42c6-94b8-819ddc6bdd2c,Washington Wizards at Denver Nuggets,2019,11,26,19,0,Sports,Basketball,Pepsi Center,1204 Chopper Circle,80204,39.748611,-105.0075
332bfdbc-0d92-4e50-85b7-db99f5d17d8e,Los Angeles Lakers at Denver Nuggets,2019,12,3,19,0,Sports,Basketball,Pepsi Center,1205 Chopper Circle,80204,39.748611,-105.0075
4a6c1777-d93e-4bbc-bbd6-32a24413e90b,Portland Trail Blazers at Denver Nuggets,2019,12,12,20,30,Sports,Basketball,Pepsi Center,1206 Chopper Circle,80204,39.748611,-105.0075
528c4124-6233-448f-ad6c-08be2947749f,Oklahoma City Thunder at Denver Nuggets,2019,12,14,19,0,Sports,Basketball,Pepsi Center,1207 Chopper Circle,80204,39.748611,-105.0075
93491024-b538-452d-a1d4-10e687bcd43b,New York Knicks at Denver Nuggets,2019,12,15,18,0,Sports,Basketball,Pepsi Center,1208 Chopper Circle,80204,39.748611,-105.0075
0ca423c4-87e9-4b21-8074-62f81f5ba7be,Orlando Magic at Denver Nuggets,2019,12,18,19,0,Sports,Basketball,Pepsi Center,1209 Chopper Circle,80204,39.748611,-105.0075
feea7c7e-68da-494d-b62b-4d7b3c0e766e,Minnesota Timberwolves at Denver Nuggets,2019,12,20,19,0,Sports,Basketball,Pepsi Center,1210 Chopper Circle,80204,39.748611,-105.0075
6f16d6dd-5b3d-4f8e-b25e-32891989b123,New Orleans Pelicans at Denver Nuggets,2019,12,25,20,30,Sports,Basketball,Pepsi Center,1211 Chopper Circle,80204,39.748611,-105.0075
e7d9d51a-b4e0-4c21-95ed-caeb3e6b3ae5,Memphis Grizzlies at Denver Nuggets,2019,12,28,15,0,Sports,Basketball,Pepsi Center,1212 Chopper Circle,80204,39.748611,-105.0075
75089424-7d5f-40f9-8b92-25335eee2a8a,Sacramento Kings at Denver Nuggets,2019,12,29,18,0,Sports,Basketball,Pepsi Center,1213 Chopper Circle,80204,39.748611,-105.0075
cf590ae8-d610-4322-b2bf-6f7014b6f390,Cleveland Cavaliers at Denver Nuggets,2020,1,11,19,0,Sports,Basketball,Pepsi Center,1214 Chopper Circle,80204,39.748611,-105.0075
c06a42df-a560-4087-90d5-621dfbe202fd,Los Angeles Clippers at Denver Nuggets,2020,1,12,18,0,Sports,Basketball,Pepsi Center,1215 Chopper Circle,80204,39.748611,-105.0075
06da759a-e101-469c-9ef6-e444931290ee,Charlotte Hornets at Denver Nuggets,2020,1,15,19,0,Sports,Basketball,Pepsi Center,1216 Chopper Circle,80204,39.748611,-105.0075
