date_key,year,month,day,day_of_week,is_weekend,is_holiday,holiday_name
79604920-3bd3-4b72-84e5-1bfd6d8fe86b,2015,3,1,Sunday,True,False,
a03cd27a-940c-4fdc-9a9d-ab18ddead27c,2015,7,4,Saturday,True,False,
17047203-ed12-4c21-a1b0-f7602177cb1b,2020,1,4,Saturday,True,False,
e6e09f0d-6793-4c3a-bb51-b26c24c4890a,2017,11,28,Tuesday,False,False,
ef06e1e2-e095-4273-b095-83dedbdeffd1,2016,11,3,Thursday,False,False,
63f6a092-8032-4bed-9afa-44061df6cf2a,2018,7,21,Saturday,True,False,
ff6b9349-9ca4-4348-9e44-d57b7b06bd27,2017,2,21,Tuesday,False,False,
40ae1fce-1728-43f4-ae26-513ade1bf2a3,2018,5,20,Sunday,True,False,
dbd1adc8-4fec-4545-869f-128c51174e77,2019,10,4,Friday,False,False,
71af25d2-8b9c-4fce-8947-626e55709e30,2015,7,22,Wednesday,False,False,
1a061d82-dcb1-42fe-9919-fcac26446024,2018,5,13,Sunday,True,False,
f9f77b6c-d71e-4e97-94bd-6bcda5635b85,2015,7,17,Friday,False,False,
18174936-e45e-4e80-a2fb-e8a20aa07fb2,2016,10,19,Wednesday,False,False,
c634e48e-ae93-4a83-a2df-a3709349befb,2016,7,31,Sunday,True,False,
3a673399-7113-4026-8b2b-4f7bea1c3ac6,2017,5,7,Sunday,True,False,
3ad247cb-e6fe-4282-879a-aaafd602c6d7,2017,1,31,Tuesday,False,False,
062fcaf4-b7a8-428e-b01d-e35254cd1eaa,2015,3,3,Tuesday,False,False,
cdfeb302-185c-4e21-b6e7-9b1f8af84785,2018,4,18,Wednesday,False,False,
8bd43cd2-8a5f-4b66-be5d-963fa0568dbc,2016,11,30,Wednesday,False,False,
f17542d4-d8e1-4f8a-a9f7-100d9aba632b,2017,6,4,Sunday,True,False,
ce7ae114-f0d5-4006-8259-bbd4a2834ab1,2018,10,18,Thursday,False,False,
b37b1676-5296-401f-844a-48645223785c,2015,5,18,Monday,False,True,Victoria Day
a03629f2-76e8-463b-8007-01f365bb9c69,2017,10,21,Saturday,True,False,
a4950158-c7e2-47ed-9fb6-7730ac4b73ab,2016,10,11,Tuesday,False,False,
8c2c1e53-97eb-46c6-8403-d1aba5cffdfa,2018,12,26,Wednesday,False,True,Boxing Day
6f6d2630-8855-4993-a7c0-7808e2c5e8df,2018,5,25,Friday,False,False,
2f53da84-28a2-4f4d-82fa-0a2e82ae015b,2017,7,10,Monday,False,False,
20b5f4b6-82fd-4281-953c-416ba44e5cf0,2017,6,19,Monday,False,False,
c9289d28-d8de-4f4a-a661-745bc0be5ffa,2018,3,18,Sunday,True,False,
2f569292-1ad2-4934-ae63-39c8d5a6ef89,2018,12,29,Saturday,True,False,
88e8a6ca-0032-43f7-9d9c-253154dbcc91,2017,11,24,Friday,False,False,
0996051c-a142-499b-982d-88a38eedbfd0,2018,7,20,Friday,False,False,
44385256-0841-4968-8e26-b1a1b144a69d,2016,5,16,Monday,False,False,
d6bdd6e7-796c-4671-914b-a2d2d20fc702,2017,2,14,Tuesday,False,False,
ad628b52-ee6f-4104-8763-d31658bd932b,2017,12,5,Tuesday,False,False,
da65fb61-5a0e-4faa-9dac-a6b5132556a0,2015,7,2,Thursday,False,False,
9e916f41-6467-4c36-bfef-1dd9eeb12420,2017,1,21,Saturday,True,False,
bda677b4-f024-40d3-8d5b-39cb55b3d32c,2015,3,23,Monday,False,False,
1c01a8ab-1d07-4d41-b4f9-103789171372,2015,8,26,Wednesday,False,False,
c1a2052b-6ac1-4410-8d03-e9f268a896a5,2017,2,18,Saturday,True,False,
34606dac-5591-4112-8ac5-0d48550504c0,2019,2,7,Thursday,False,False,
093f3009-fcb3-43c6-bd5a-9f97bef5adce,2015,1,18,Sunday,True,False,
7d70feeb-5806-4d17-81e0-4f78c5973b10,2018,8,9,Thursday,False,False,
ef267a9b-54e0-4c97-9076-1bee9271a1e9,2015,5,3,Sunday,True,False,
eb1b5d50-6096-40e8-a850-be0644af7405,2016,1,2,Saturday,True,False,
71a0f270-b4a2-4773-91b8-7084ef795dec,2017,9,1,Friday,False,False,
bd7819ec-ae6c-4ae8-b205-80486d027c54,2015,4,7,Tuesday,False,False,
d3d94a81-05c4-4968-94c5-99270d117c3a,2019,2,17,Sunday,True,False,
7d0a846e-881b-4d72-85d1-bd361b94c368,2018,5,17,Thursday,False,False,
28172c26-3f47-4d2f-ba94-7b1d04be326a,2017,2,25,Saturday,True,False,
4dd3c4d1-da4b-4b5e-9fa8-fc6b8a200dcb,2018,9,25,Tuesday,False,False,
004e6f0c-3c87-471a-90f9-a99dc77448be,2018,11,9,Friday,False,False,
400092b3-8c62-4491-b26e-5ce423d1caf2,2018,7,27,Friday,False,False,
ca18549d-a98d-4a32-ac4f-cbaa00780500,2016,1,29,Friday,False,False,
bd4c4ed9-e5fd-49cb-a5c1-5d664d057b8a,2019,2,6,Wednesday,False,False,
37e7e76e-1b9a-4ec8-a244-b6752f7f2d3a,2018,5,28,Monday,False,False,
edcec9ff-114b-404a-b1dc-987f3b5b4794,2019,6,26,Wednesday,False,False,
aacae17a-f949-4cc7-a748-d42f8be9ec77,2017,2,26,Sunday,True,False,
3890dc53-7b7f-48ad-b9fb-f346f41d366d,2017,1,15,Sunday,True,False,
b4a21e2c-2286-4665-a773-18c23bf530c5,2018,7,4,Wednesday,False,False,
3048dd1e-e3a6-4c36-af32-65481c2ce51f,2017,2,3,Friday,False,False,
3d521026-838b-4f99-ab4e-9aecab49ea60,2016,12,27,Tuesday,False,True,Boxing Day (Observed)
bbecf4c6-7e27-4c73-a4a5-eb893423c221,2015,6,30,Tuesday,False,False,
da20ffa9-8cad-48b1-a6d5-65c8c3f6adab,2017,9,14,Thursday,False,False,
dc18aa02-d1f5-4c5a-bdb3-a4291c00077a,2017,7,17,Monday,False,False,
832ceb03-344a-49a2-92a4-31d688123258,2019,4,13,Saturday,True,False,
95e90163-a1f8-4f35-80e7-4e61a22a21c8,2016,7,14,Thursday,False,False,
6016fd8f-dc41-47f5-b1cf-d69059a6ffa5,2018,11,27,Tuesday,False,False,
d1f7d23d-dd45-409b-a096-d9cccc22b248,2018,12,18,Tuesday,False,False,
e5efaac8-6082-4dda-91db-de11034258fe,2017,3,11,Saturday,True,False,
23f0cd47-2845-43a1-87aa-15b6c04cbac6,2015,4,3,Friday,False,True,Good Friday
52af4c3c-5631-4b65-9789-db4697fe8a66,2019,7,22,Monday,False,False,
ffa5570a-e261-4fb4-88d6-20fde2dace02,2016,1,24,Sunday,True,False,
5ec9b43c-9ba8-48ce-8f0d-0a979fb93dbf,2019,5,8,Wednesday,False,False,
329bc754-08b0-4aa9-af5a-d21695d50e6e,2016,1,21,Thursday,False,False,
8e164347-08af-40ce-8f6d-21d99f5f3427,2018,10,17,Wednesday,False,False,
9bbe9af0-635e-4e3e-b70c-b62e35496d76,2019,1,24,Thursday,False,False,
56e7a851-63a0-4b28-8eeb-046d3fb37b84,2017,7,8,Saturday,True,False,
49aef29b-2341-4ad2-a395-f38966249fae,2019,6,2,Sunday,True,False,
c2398051-8eb2-4147-8d95-e89eb9e27050,2018,7,15,Sunday,True,False,
297d31b7-52ea-4cee-9931-de9c4ed1f341,2016,11,15,Tuesday,False,False,
0af66846-511e-41ad-af67-d9033e9e0c35,2019,9,27,Friday,False,False,
6d6c733b-156b-4108-864f-34e9c5d98112,2016,5,12,Thursday,False,False,
363a02e8-3b93-48ad-ae79-28c7b69f0841,2016,11,22,Tuesday,False,False,
46d19513-2c22-4638-a35f-03a60a956e51,2019,2,27,Wednesday,False,False,
105cf405-300d-4e8a-a268-73c7fa50529b,2019,2,19,Tuesday,False,False,
a60ee2ec-3690-4439-b544-ecb7d5097189,2019,11,30,Saturday,True,False,
37626b3b-20fb-430d-846d-f34550d63cf6,2018,12,9,Sunday,True,False,
9cdac0ef-abeb-4d4a-866c-10cf415fe92f,2017,7,7,Friday,False,False,
52232c09-4945-45c0-832a-04453b99436d,2018,1,29,Monday,False,False,
4fa7e1b0-1134-4c43-89a8-01af9e25262a,2015,12,4,Friday,False,False,
8fead8f1-2bb6-42a8-8f81-bfe45e1b0ec7,2018,7,2,Monday,False,True,Canada Day (Observed)
df073141-549b-44a5-a20d-6ca73715d075,2018,7,30,Monday,False,False,
e73057b2-f910-4331-b55d-0f51fdb47f39,2019,3,31,Sunday,True,False,
d5f3a2ac-4339-4e32-b05a-4b42f1109cee,2017,3,2,Thursday,False,False,
23082a26-ac58-42e9-b662-e989500bba2b,2018,8,27,Monday,False,False,
e8dda1f9-aab7-4831-b151-2b39321e9a50,2019,6,27,Thursday,False,False,
e63a7067-23d0-4ebd-9c35-456cef0d1d22,2016,10,4,Tuesday,False,False,
df7fa24b-3ce7-404b-ae56-e8a85f64709a,2018,8,18,Saturday,True,False,
b230d1d4-6349-4180-98aa-9624a6ee0817,2018,5,26,Saturday,True,False,
8d4c2860-265e-4674-ab3d-9faab04ca661,2017,6,29,Thursday,False,False,
062cebd9-1e1a-40bb-890c-ce7f8b1da86b,2017,8,2,Wednesday,False,False,
bedcf02e-b746-4fa6-924f-1c9e38ea2683,2015,12,16,Wednesday,False,False,
ebb294a0-9960-4ac0-9674-52987994f32e,2017,10,26,Thursday,False,False,
d9abdace-7c4b-4350-9d0d-2595c5ad641d,2018,8,28,Tuesday,False,False,
e74ba15b-f623-41b0-b4f9-a91dea44bbf6,2018,5,3,Thursday,False,False,
3222d7d1-a568-4bbd-9eea-eacdaf721842,2015,12,17,Thursday,False,False,
0418330e-349b-4682-b8a1-e34dc21a29f5,2017,10,19,Thursday,False,False,
bad4d5bf-0a17-4c97-800c-e260243412d4,2017,4,25,Tuesday,False,False,
c48746e5-94f4-418c-b67a-6aecde77bede,2015,11,26,Thursday,False,False,
680c88bf-51cf-45cf-8a44-8fa91e41ada6,2017,4,30,Sunday,True,False,
9e2bc062-58f9-49e8-ad97-6b1031dcba2c,2020,2,13,Thursday,False,False,
e1d2c149-3ca2-42e8-9077-7e39d411afca,2018,11,23,Friday,False,False,
31f51c12-e250-4385-a370-1009d5b59d2a,2018,11,4,Sunday,True,False,
97d9b7bc-6dd3-4e39-ab48-a10e4a3221c2,2019,3,2,Saturday,True,False,
1c48dde8-514e-404c-a301-fb0fb50bbd40,2017,1,26,Thursday,False,False,
dbc62bc3-d175-4e66-bf82-ac649d293a09,2016,8,1,Monday,False,True,British Columbia Day
0a9e7829-4c94-4c90-9208-de5ba46f3d55,2015,3,2,Monday,False,False,
726201bd-6280-43b6-993e-61950509ad27,2015,11,19,Thursday,False,False,
b7d2e921-ec2c-40cb-aa4e-dc423b679160,2020,2,4,Tuesday,False,False,
9331b0fe-e090-41f2-af5b-da2ed686c6b7,2016,1,28,Thursday,False,False,
552ef84a-732d-4b1e-bec7-062d5aea812a,2015,4,26,Sunday,True,False,
d1b2fee2-324c-4a7a-8713-b17ad3ac0c8f,2016,4,7,Thursday,False,False,
b6a29a3b-af63-45df-a220-b8aaa734b809,2017,9,6,Wednesday,False,False,
bad4efc6-3b81-499a-8915-2d9368f35b4a,2018,9,30,Sunday,True,False,
6fd874ab-dc24-4e1e-99a9-608ddd3efeee,2018,12,20,Thursday,False,False,
982bdcf9-db85-4a5c-9750-cf390440b22d,2019,1,11,Friday,False,False,
59885ec4-c733-4526-a8ee-e9ab495ae00f,2016,2,18,Thursday,False,False,
e91d0c73-d781-4f26-81f3-155093c75651,2018,8,16,Thursday,False,False,
fb01199a-39d5-40bd-8788-0c33397bf650,2016,7,27,Wednesday,False,False,
d056c7b6-8794-4c6b-be01-65ad8ff159a2,2016,11,27,Sunday,True,False,
daaa9ee3-e1c2-4296-b2dd-c422369d4c9a,2017,6,20,Tuesday,False,False,
ab9d6868-30bb-43ed-a58c-0395cb7a9689,2016,4,5,Tuesday,False,False,
0b7df49f-0077-4d4e-9143-5dc67991b28e,2018,11,21,Wednesday,False,False,
4360217a-5dcc-462e-828c-8ebfa5683cf7,2016,8,14,Sunday,True,False,
9d0a61e6-48be-4d2a-9443-cf74c2528477,2018,9,6,Thursday,False,False,
9d6b54bb-355f-4925-8a32-2cb0bf336d81,2019,3,20,Wednesday,False,False,
4beb43a0-8938-4c9a-9f46-f0675ed7f301,2019,3,26,Tuesday,False,False,
21af30e0-b835-4374-a0ae-8c75327c0b8e,2016,4,26,Tuesday,False,False,
b8c3d2ac-272f-4573-8d62-9f580f8b4048,2017,1,16,Monday,False,False,
61076225-abbd-479e-ae24-00b000844d8d,2019,4,28,Sunday,True,False,
774b19ce-f6df-4e6a-a3c9-c2ec098d2501,2018,8,22,Wednesday,False,False,
805a677e-eec6-4c54-b877-23e656874e51,2018,10,6,Saturday,True,False,
1b90437e-11fb-4019-b841-98633fc97954,2019,4,27,Saturday,True,False,
48501add-0014-430a-ba64-e8a48899a26d,2019,2,20,Wednesday,False,False,
032f4025-c000-4fbb-a17f-2186c437750d,2019,4,16,Tuesday,False,False,
6cacc4c0-d429-4c4f-a9c7-c38b7653ee18,2018,9,27,Thursday,False,False,
cd3756ba-88b3-44ec-a363-c3d9ab8c6c90,2015,12,22,Tuesday,False,False,
b7216523-f60d-47f3-8148-c26cebf70c75,2019,2,2,Saturday,True,False,
fc978d47-64a3-4221-b079-e62dd93f33b3,2018,12,5,Wednesday,False,False,
f822864e-a405-4e3d-9762-55e8ceb2c5aa,2017,8,12,Saturday,True,False,
402e8677-e659-4cc0-b32d-d0f08e14062b,2017,9,23,Saturday,True,False,
35c69491-6902-49fc-b862-7257328bf1fe,2017,1,14,Saturday,True,False,
377ef8f8-e5ee-401d-b143-1a19575e68bd,2018,3,21,Wednesday,False,False,
ac29c8f3-b9e3-41d5-834b-a61537d4c57c,2018,10,13,Saturday,True,False,
4a2bcf25-acbe-490a-befe-725521796985,2017,9,22,Friday,False,False,
be5f6ec3-7a2e-42ff-964c-f31022b08aa1,2019,6,29,Saturday,True,False,
57ab8ac8-d266-4b90-b8f8-923fbff5514e,2018,5,24,Thursday,False,False,
10a26d6a-87e5-48f8-8eb2-865a2e150cfe,2017,12,23,Saturday,True,False,
95fe557e-a897-4b7b-96b4-95a4b9940325,2020,2,14,Friday,False,False,
